BER_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO1/18/11,OSNR_SPO2/18/11,Ampli1_InputPower,Ampli1_OutputPower,Ampli2_InputPower,Ampli2_OutputPower,Ampli3_InputPower,Ampli3_OutputPower,Ampli4_InputPower,Ampli4_OutputPower,LT
-16.75675465,-16.78948134,29.7,29.7,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.74358418,-16.78557508,29.4,28.7,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.71230288,-17.05458909,29.2,27.6,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.70508264,-16.75297392,30.6,29,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.68725685,-16.77010089,30.4,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.71775249,-16.78362766,29.6,28.1,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.66454845,-16.76435925,29.7,28,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.66974327,-16.77202212,29.9,28.4,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.94363202,-16.76626947,29.5,28.3,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.64912398,-16.77010089,29.2,28.7,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.63058933,-16.75865038,29.4,28.9,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.66627706,-16.77587569,29.8,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.64912398,-16.74732951,30.3,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.61732214,-16.71230288,29.9,28.8,-11.3,3.8,-11.2,4,-13.2,2,-12.8,2.5,0
-16.63226018,-16.77010089,29.4,28.4,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.64912398,-16.75297392,29.1,28.2,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.62393373,-16.74545509,29.2,27.9,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.66627706,-16.74545509,29.1,28.3,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.61732214,-16.72323195,29,28.3,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.63058933,-16.76054972,28.6,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.62393373,-16.76626947,29.3,28.6,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.70688282,-16.7914402,29.3,28.3,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.69613002,-16.80526076,29.9,27.9,-11.3,3.8,-11.2,4,-13.2,2,-12.8,2.5,0
-16.70868624,-16.78362766,28.9,27.9,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.70868624,-16.79536948,29.3,28.3,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.73428179,-16.78948134,29.2,28.2,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.67496521,-16.7875263,30.1,29,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.73428179,-16.78362766,29.5,28.5,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77394705,-16.8172609,28.6,27.8,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.75675465,-16.79340291,29,28.2,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.72690168,-16.76626947,29.7,28.3,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.80725081,-16.80924483,29.6,28.4,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.78557508,-16.79536948,28.8,27.7,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.74171677,-16.77974416,28.9,27.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.76626947,-16.8172609,29.8,29.4,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77587569,-16.77587569,29.3,28.4,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.74358418,-16.79733993,30.2,27.9,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.73799237,-16.78362766,30.4,27.8,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.75675465,-16.80327466,29.3,28.1,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.76245267,-16.78557508,29.6,28.2,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.76245267,-16.78557508,29.4,28.2,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-17.05970419,-16.78557508,28.9,28.2,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.77394705,-16.78557508,29.5,28.2,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.73613536,-16.79536948,30.3,27.8,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.76435925,-16.77394705,29.2,28.8,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.76245267,-16.78557508,29.1,28.3,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.73058493,-16.76435925,28.9,28.9,-11.3,3.8,-11.2,4,-13.2,2.1,-12.8,2.5,0
-16.75297392,-16.77394705,29,29,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.78168403,-16.81525085,29,28.5,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.70149197,-16.79931426,29.3,28.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.71411612,-16.78948134,29.8,28.6,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.75108891,-16.79733993,29.3,27.8,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.72140213,-16.7914402,30.2,29.5,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.68725685,-16.7875263,29.3,27.8,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.98559622,-16.80327466,28.9,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.63226018,-16.8012925,29,28.3,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.63058933,-16.74171677,30.4,29.1,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.66800866,-16.8012925,28.6,28.3,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.63561026,-16.77587569,28.7,28.5,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.69434908,-16.77010089,29.7,28.2,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.66110017,-16.74920744,30.9,27.6,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.68549163,-16.77010089,28.5,28.4,-11.3,3.8,-11.2,4,-13.2,2,-12.8,2.5,0
-16.69613002,-16.80526076,29.4,28.4,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.93228116,-16.75865038,29,28.3,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.63226018,-16.77974416,28.8,27.9,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.68725685,-16.79733993,28.8,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.67496521,-16.75865038,29,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.68372951,-16.77010089,31.4,28.6,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.69079668,-16.80526076,29.8,27.6,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.69970146,-16.75108891,30,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.64742475,-16.76054972,29.2,28.8,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.68725685,-16.75297392,28.9,28.1,-11.3,3.8,-11.2,3.9,-15.6,0.6,-14.3,1.2,7
-11.18927797,-16.86675554,21.7,28.5,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.58506986,-16.93228116,20,28.4,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.59761121,-16.95742534,20.5,28.2,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.60143423,-16.97141158,20,28.3,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.59598694,-16.9551132,20,28.5,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.88828734,-16.94363202,20.1,29.8,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60511055,-16.92777665,20.1,28.4,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.60116498,-16.95742534,20.2,29,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.59714686,-16.92777665,20.2,28.3,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.61189457,-16.9099588,20.2,29,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.59818794,-16.94135152,20,29.3,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.59618683,-16.91438359,20.1,28.8,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.60299894,-16.89028604,20.3,29.3,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60993479,-16.89680072,20.1,29.1,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60899076,-16.89245289,20,28.7,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.61916259,-16.89028604,20.1,28.3,-11.3,3.8,-11.2,3.9,-15.6,0.6,-14.3,1.2,7
-10.62921991,-16.95742534,20,28.7,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.61187833,-16.91216875,20.2,28.6,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60939581,-17.2117204,20.1,28.6,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-12.28962818,-16.79340291,21.9,27.9,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.77780806,-16.74920744,29.6,28,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.73428179,-16.76245267,30,27.9,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.72690168,-16.78557508,29,28.8,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.74920744,-16.76054972,29.9,28.3,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.71411612,-16.74358418,31.6,28.9,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74545509,-16.73058493,28.8,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.73985284,-16.70688282,29.5,28.5,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.73985284,-16.71957564,28.6,27.7,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.74358418,-16.71411612,30.6,28.5,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.79931426,-16.73243165,29.7,28.5,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.74732951,-16.72506514,29,28.1,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.74171677,-16.73058493,30.2,28.7,-11.3,3.8,-11.2,4,-13.2,2.1,-12.8,2.5,0
-16.77394705,-16.74171677,29.8,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.80327466,-16.77974416,29.5,28.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74732951,-16.7548625,30.3,27.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.79536948,-16.75297392,29.9,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.78168403,-16.78362766,29.1,28.6,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.76245267,-16.74545509,29.5,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.73799237,-16.74920744,28.7,29.7,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.74358418,-16.77394705,29.9,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.70508264,-16.77394705,31.8,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.69613002,-16.75297392,29.1,29.1,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.73058493,-16.7875263,29.1,28,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.76245267,-16.77587569,30.2,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74358418,-16.76245267,29,28.3,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77587569,-16.7914402,29.7,28.9,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.77780806,-17.07520838,29.2,28.1,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.74920744,-16.78168403,28.8,28.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.75865038,-16.77202212,30.7,29.1,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.78168403,-16.78948134,30.5,28.4,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.76435925,-16.78168403,29.6,29,-11.3,3.8,-11.2,4,-13.2,2,-12.8,2.5,0
-16.76818334,-16.73243165,29.5,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.76054972,-16.73613536,29,27.8,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.77780806,-16.79340291,29.3,28,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77587569,-16.72874161,29.3,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.80924483,-16.76245267,29.8,28.2,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-11.67962961,-16.87952167,27.2,28,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60667699,-16.91438359,20.1,29,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.59276623,-16.91438359,20.1,28.3,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.63299171,-16.98798001,20.2,28.5,-11.3,3.8,-11.1,4,-15.6,0.6,-14.3,1.2,7
-10.60762693,-16.94135152,20.2,28.6,-11.3,3.8,-11.1,4,-15.6,0.6,-14.3,1.2,7
-10.61801773,-16.9099588,20.2,29.1,-11.3,3.8,-11.1,3.9,-15.6,0.7,-14.3,1.2,7
-10.62104219,-16.97847875,20.2,28.9,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.61343507,-16.91660335,20.2,28.5,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60269305,-16.91660335,20.2,28.8,-11.3,3.8,-11.1,4,-15.6,0.6,-14.3,1.2,7
-10.61400472,-16.96439401,20.2,29.4,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60812044,-16.97611747,20.1,28.8,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.59945069,-16.96672773,20.1,28.5,-11.3,3.9,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.59912583,-17.00725772,20.2,28.4,-11.3,3.8,-11.1,4,-15.6,0.6,-14.3,1.2,7
-10.60237115,-17.00482758,20.2,30.5,-11.3,3.8,-11.2,3.9,-15.6,0.7,-14.3,1.2,7
-10.60609131,-17.00969377,20.2,28.6,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.60719429,-17.01213577,20,29.8,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.61080668,-17.01213577,20.2,29.2,-11.3,3.8,-11.1,3.9,-15.6,0.6,-14.3,1.2,7
-10.6138989,-17.02443605,20.2,28.9,-11.3,3.8,-11.1,4,-15.6,0.7,-14.3,1.2,7
-10.62086595,-17.27645794,20.1,29.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-11.52878049,-16.83964231,20.3,27.8,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.79340291,-16.82737221,29.3,29.1,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.72140213,-16.77394705,29.6,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.71593265,-16.82129317,29.9,27.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77010089,-16.8294068,29.2,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.8012925,-16.80526076,29.9,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77780806,-16.80924483,29,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.79931426,-16.84376602,29.8,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74171677,-16.80327466,29.1,28.1,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.71049293,-16.8012925,29.6,28.5,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.6819705,-16.80924483,28.6,28.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.73985284,-16.81525085,29.4,27.9,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.69434908,-16.78168403,30.2,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.66454845,-16.7875263,28.9,27.8,-11.3,3.8,-11.2,4,-13.2,2.1,-12.8,2.5,0
-16.71957564,-16.78362766,29.2,28.3,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.7548625,-16.78557508,29.3,28.2,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.71230288,-16.76054972,31.3,29.1,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.75108891,-16.81324483,29,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77010089,-16.819275,29.7,29.2,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.71775249,-16.79733993,29,28.3,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.73799237,-16.79733993,30.3,27.9,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.76435925,-16.8012925,29.2,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.76054972,-16.76435925,29.6,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-17.00240334,-16.74358418,29.2,28.6,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.73613536,-16.77202212,30,28.5,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.72323195,-16.7548625,30,29.6,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.71049293,-16.76435925,29.6,28.6,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.77974416,-16.77202212,29.5,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.72874161,-16.77394705,29.4,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.69970146,-16.76054972,29,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.69434908,-16.79340291,30.8,27.8,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.73058493,-17.06484559,30.7,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.70688282,-16.7875263,29.5,28.8,-11.3,3.9,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.70688282,-16.77974416,29.1,28.2,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.72690168,-16.81324483,28.7,29.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74358418,-16.76054972,28.9,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74358418,-16.80924483,29.2,29.6,-11.3,3.9,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77202212,-16.81324483,29,29.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77974416,-16.80725081,28.7,27.5,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.72140213,-16.80725081,29.3,28.3,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74732951,-16.81124283,29.6,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.74171677,-16.84583428,29.1,29.5,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.71049293,-16.78948134,30.1,28.6,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.69791415,-16.77587569,29.3,28.7,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.76435925,-16.8172609,28.9,28.2,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.69434908,-17.09626179,29.5,27.9,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.70328569,-16.77394705,28.5,28,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.75297392,-16.7914402,30,29,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.75108891,-16.78168403,29.2,28.7,-11.3,3.8,-11.1,3.9,-13.2,2,-12.8,2.5,0
-16.73985284,-16.75675465,30.3,28.7,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.74171677,-16.79340291,31.3,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.68021457,-16.7875263,28.9,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.68372951,-16.79340291,30,28.3,-11.3,3.8,-11.2,3.9,-13.2,2,-12.8,2.5,0
-16.67148089,-16.7875263,29.5,29.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.65423908,-16.7875263,31.9,27.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.6423443,-16.8172609,29.5,27.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.65423908,-16.79733993,29.6,28.3,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.64065653,-16.80725081,29.4,28.3,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.65594995,-16.80526076,29.7,29.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.64572839,-16.77780806,29,27.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.68372951,-16.78362766,29.6,28.6,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.73428179,-16.80725081,30.2,27.5,-11.3,3.8,-11.1,4,-13.2,2,-12.8,2.5,0
-16.6819705,-16.77202212,28.9,28.1,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.65423908,-16.77394705,29.5,27.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.75865038,-16.77780806,29.1,28.2,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.70508264,-16.74545509,29.6,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.68372951,-16.73985284,29.3,28.7,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77587569,-16.78362766,29.6,28.9,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.76245267,-16.76435925,29.2,29.1,-11.3,3.8,-11.2,4,-13.2,2.1,-12.8,2.5,0
-17.04696517,-16.76435925,28.8,28.2,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77974416,-16.75297392,29.7,28.4,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.77974416,-16.77202212,30,28.5,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.77202212,-16.76626947,29.5,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.78557508,-16.77394705,29.3,28.5,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.81124283,-16.78362766,29.5,28.4,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.79536948,-16.77974416,30.9,28,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.7875263,-16.78362766,30,28.1,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.79536948,-16.79340291,29.4,28.9,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-17.10427251,-16.7875263,29.2,28.3,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.73058493,-16.819275,28.6,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.76626947,-16.82534176,29.4,28.2,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.79931426,-16.81324483,30.3,27.8,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.76626947,-16.8294068,30.4,28.8,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77974416,-16.81124283,28.6,27.7,-11.3,3.9,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.77587569,-16.80725081,28.8,28.9,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.78168403,-16.81525085,29,28.5,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.78557508,-16.78168403,29.4,28.8,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.80526076,-16.79733993,29.2,28.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
-16.82737221,-16.80526076,29.7,28.1,-11.3,3.8,-11.2,3.9,-13.2,2.1,-12.8,2.5,0
-16.76054972,-16.77974416,29.4,28.1,-11.3,3.8,-11.1,3.9,-13.2,2.1,-12.8,2.5,0
-16.77394705,-16.7914402,29,29.4,-11.3,3.8,-11.1,4,-13.2,2.1,-12.8,2.5,0
